FILE_NAME,LENGTH_CENTRE,WIDTH_CENTRE,LENGTH_MINMAX,WIDTH_MINMAX,FIN_AREA,BODY_AREA,EYE_AREA
A1_Y3_M7_DSC_0210.JPG,21.1185,5.187,21.723,5.2845,36.507042,84.56950125,3.67055325
A3_Y10_M7_DSC_2403.JPG,25.085,5.684,25.491,5.8870000000000005,46.571216,112.37946600000001,4.485894
A2_Y11_M7_DSC_9334.JPG,15.932,3.444,16.002,3.822,18.769744000000003,43.86303600000001,2.286144
A3_Y10_M1_DSC_9948.JPG,18.502000000000002,4.205,19.372,4.321000000000001,24.838935000000003,62.54601100000001,2.588598
A1_Y2_M7_DSC_3740.JPG,15.1515,3.549,15.5415,3.5685,18.8003205,41.17385025,1.978821
A2_Y8_M1_DSC_3981.JPG,19.9925,4.5925,20.625,5.0325,27.20609375,72.94258125,3.4658937499999998
A3_Y2_M7_DSC_3575.JPG,27.258,6.4239999999999995,27.676,6.512,50.95697199999999,130.656768,5.549543999999999
A2_Y15_M1_DSC_8657.JPG,15.790500000000002,3.3930000000000002,15.848500000000001,3.48,22.162242250000002,41.207738500000005,1.8800555
A3_Y7_M1_DSC_0088.JPG,20.026,4.712,20.349,4.75,34.974041,70.274065,3.1504469999999998
A3_Y2_M7_DSC_4018.JPG,21.489,4.902,21.774,5.035,33.561809,79.917819,3.326254
A1_Y11_M7_DSC_8439.JPG,24.998,7.612500000000001,26.172500000000003,7.931500000000001,33.16168125,138.99669550000002,3.86881025
A2_Y7_M1_DSC_0253.JPG,24.092,5.396,24.339,5.586,37.471078,98.10499899999999,4.41503
A1_Y11_M1_DSC_1546.JPG,23.55,5.115,23.985,5.325,35.870625,95.1309,3.753675
A3_Y15_M1_DSC_8859.JPG,24.974999999999998,5.58,25.154999999999998,5.745,38.50605,109.93657499999999,4.939649999999999
A2_Y11_M1_DSC_2703.JPG,22.95,5.685,23.91,6.06,42.13125,125.44109999999999,3.71385
A2_Y1_M7_DSC_4053.JPG,17.4365,3.8914999999999997,17.673,4.020499999999999,26.938080999999997,53.35058374999999,2.9117127499999995
A1_Y5_M1_DSC_1196.JPG,16.34,3.655,16.7485,3.6979999999999995,23.86365625,47.299731249999994,2.1060109999999996
A1_Y6_M1_DSC_0026.JPG,25.272,5.9085,25.857,5.9865,49.581558,114.81382575,4.39759125
A3_Y9_M7_DSC_0940.JPG,17.108,3.731,17.29,3.887,22.485957,49.019802,2.376816
A3_Y9_M1_DSC_7812.JPG,18.015,4.305,18.39,4.425,18.5157,58.568175,3.08295
A1_Y6_M7_DSC_0169.JPG,19.299,4.578,19.845000000000002,4.83,39.417021000000005,67.020975,2.7668340000000002
A3_Y5_M1_DSC_0055.JPG,15.717,3.2565,15.873,3.354,20.551752,39.98366775,2.17464975
A2_Y15_M1_DSC_8523.JPG,24.012,5.712,24.18,5.784,37.85184,99.09216,3.214224
A1_Y5_M7_DSC_0058.JPG,22.705,5.13,23.047,5.4719999999999995,33.643034,90.748902,3.450077
A2_Y14_M7_DSC_7289.JPG,17.394,3.9389999999999996,17.511,4.095,19.842458999999998,54.00192199999999,2.533479
A3_Y4_M7_DSC_4480.JPG,18.585,4.578,18.900000000000002,4.767,33.186573,62.98626600000001,2.665404
A3_Y9_M7_DSC_9384.JPG,26.6325,6.2805,27.294999999999998,6.466,36.71433225,126.424663,4.5519845
A3_Y4_M1_DSC_0030.JPG,23.3285,5.92,25.3265,6.401,45.29576074999999,114.25400199999999,4.1747654999999995
A2_Y7_M7_DSC_6141.JPG,15.471,3.942,15.9705,4.185,28.424621249999998,47.54301074999999,2.96830575
A2_Y7_M7_DSC_0041.JPG,25.061,5.984999999999999,25.441,6.232,43.291842,113.645327,4.44391
A1_Y4_M1_DSC_0211.JPG,18.410999999999998,4.332,18.753,4.617,23.92708,60.396744,2.676454
A2_Y4_M1_DSC_0017.JPG,23.655,5.529,24.092,5.757,51.478961,100.554023,3.846816
A3_Y8_M1_DSC_3594.JPG,15.2905,3.021,15.6615,3.3125,16.879281,36.609697,2.2851215
A3_Y11_M7_DSC_9445.JPG,22.330000000000002,5.348,22.792,5.404,32.31354,92.541988,3.4460720000000005
A3_Y2_M1_DSC_2647.JPG,25.4405,5.0635,26.055500000000002,5.3505,46.294740000000004,105.20706600000001,4.14576625
A2_Y5_M7_DSC_0075.JPG,28.291,7.1819999999999995,29.393,7.733,46.787405,170.594521,5.827984
A2_Y9_M7_DSC_0185.JPG,18.0,3.85,18.1,4.0,21.076875000000005,54.18125000000001,2.4318750000000007
A2_Y3_M1_DSC_7581.JPG,21.865499999999997,5.890999999999999,22.940499999999997,6.063,47.25581749999999,96.92457999999999,3.8357504999999996
A1_Y9_M1_DSC_9429.JPG,19.994,4.7059999999999995,20.669999999999998,4.862,28.066167999999998,73.939528,2.18348
A3_Y8_M7_DSC_5253.JPG,16.8345,4.104,17.4015,4.1985,19.354403249999997,53.11038375,2.6898277499999996
A3_Y9_M7_DSC_9587.JPG,19.747,4.277,19.955,4.367999999999999,23.965889999999998,64.33323,2.761122
A2_Y6_M7_DSC_0183.JPG,17.537,4.2749999999999995,17.841,4.351,32.906594,57.249907,2.71833
A1_Y15_M7_DSC_6724.JPG,14.539,3.0845,14.7095,3.193,12.277735999999999,33.61938375,2.21294275
A3_Y10_M7_DSC_1722.JPG,18.6,4.526,19.189,4.681,31.334606249999997,65.226914,3.0204229999999996
A3_Y7_M7_DSC_8775.JPG,22.0995,5.6025,23.031,5.697,40.05253575,94.39930349999999,3.3763634999999996
A1_Y9_M7_DSC_9374.JPG,17.9955,4.3065,18.225,4.5765,31.513941,61.16000174999999,2.33772075
A1_Y3_M7_DSC_6288.JPG,18.354,4.085,18.544,4.161,26.83313,58.727841,2.42592
A1_Y1_M1_DSC_6279.JPG,25.676000000000002,6.636,27.132,7.0840000000000005,52.48507600000001,135.94128800000001,3.7047920000000003
A1_Y6_M1_DSC_0156.JPG,20.67,4.8945,21.177,5.1285,32.22732825,76.47549975,3.025269
A1_Y7_M1_DSC_0279.JPG,22.875999999999998,5.718999999999999,23.37,5.814,40.242114,97.967097,3.47643
A3_Y3_M1_DSC_6870.JPG,28.619999999999997,7.2225,29.52,7.4475,62.40189375,156.73449374999998,4.76026875
A3_Y0_M7_DSC_36942146.JPG,16.383,3.526,16.6195,3.6979999999999995,17.8936975,45.080006749999995,2.1804332499999997
A2_Y10_M7_DSC_0945.JPG,17.8095,4.0765,18.197,4.3709999999999996,25.921052999999997,58.02205675,2.536079
A3_Y8_M1_DSC_4229.JPG,22.7975,5.5825000000000005,23.76,5.7475,38.52035,98.64298124999999,4.19340625
A2_Y3_M7_DSC_0171.JPG,19.299,4.1370000000000005,19.446,4.242,25.80732,61.666794,2.9970360000000005
A1_Y2_M1_DSC_2112.JPG,21.042,4.389,21.147000000000002,4.515000000000001,25.417476,71.86095,2.908395
A1_Y12_M1_DSC_7162.JPG,15.561,3.2955,15.678,3.627,19.363851,39.81331575,1.936233
A3_Y4_M7_DSC_4727.JPG,16.1335,3.5055,16.1335,3.5875000000000004,18.921336000000004,42.738164250000004,2.2151377500000002
A3_Y16_M1_DSC_1380.JPG,15.168000000000001,3.392,15.552,3.488,17.971456,38.597888,2.240768
A1_Y6_M1_DSC_0222.JPG,27.900000000000002,7.0,28.080000000000002,7.140000000000001,62.406800000000004,140.4128,4.9024
A3_Y4_M7_DSC_4525.JPG,18.0675,3.9825,18.0675,4.1625,32.1944625,55.9456875,2.73830625
A3_Y14_M7_DSC_4208.JPG,20.032999999999998,4.901,20.747999999999998,5.005,34.664773,73.061235,3.2167459999999997
A2_Y6_M7_DSC_0194.JPG,21.333,4.8945,21.567,4.9725,39.30149925,78.901875,3.35646675
A3_Y8_M1_DSC_4439.JPG,23.787,5.697,25.137,6.102,44.253215999999995,109.99370699999999,5.375646
A1_Y4_M7_DSC_4473.JPG,17.262,4.284000000000001,17.808,4.41,31.872393000000002,55.808550000000004,2.3734620000000004
A1_Y3_M1_DSC_7743.JPG,20.454,4.452,20.475,4.5360000000000005,29.634759000000003,69.78428100000001,3.9253410000000004
A3_Y5_M7_DSC_0097.JPG,15.713,3.61,15.979,3.8,23.792427,44.788187,2.07936
A2_Y10_M1_DSC_2206.JPG,19.908,4.3260000000000005,20.188,4.564,27.078772000000004,66.429496,3.2081280000000003
A1_Y7_M7_DSC_8973.JPG,22.896,5.508,23.2335,5.6295,42.92516025,96.46164449999999,3.840372
A1_Y15_M1_DSC_3261.JPG,20.976,4.928,21.44,5.168,39.682815999999995,82.959104,3.065344
A1_Y11_M7_DSC_8986.JPG,18.522000000000002,4.522,19.138,4.8580000000000005,24.640140000000002,66.00476400000001,2.155412
A3_Y9_M1_DSC_7544.JPG,23.4225,6.318,25.677,6.6555,40.744356749999994,115.13151674999999,4.2365835
A3_Y15_M7_DSC_6686.JPG,23.12,5.5360000000000005,23.696,5.872,28.87296,93.15968,3.849728
A1_Y1_M7_DSC_4052.JPG,24.464,5.2139999999999995,24.75,5.279999999999999,42.853843999999995,98.80714799999998,3.3347599999999997
A3_Y6_M1_DSC_0003.JPG,18.580000000000002,4.0,18.740000000000002,4.24,31.5016,58.525200000000005,2.4612000000000003
A2_Y2_M7_DSC_3768.JPG,16.761,3.848,17.057,4.0885,22.481375749999998,49.71318149999999,2.6072604999999998
A3_Y15_M1_DSC_8684.JPG,21.96,4.905,22.02,4.95,36.728325,78.79814999999999,3.707325
A3_Y5_M7_DSC_0109.JPG,20.006999999999998,4.617,20.291999999999998,4.826,31.635873999999998,71.318077,3.1446709999999998
A3_Y14_M1_DSC_8030.JPG,22.575,5.625,23.279999999999998,6.0,43.5762,98.4915,3.58695
A2_Y4_M1_DSC_8667.JPG,18.721999999999998,4.6419999999999995,19.183999999999997,4.664,30.296463999999997,66.06551599999999,2.9296519999999995
A3_Y10_M1_DSC_9687.JPG,26.568,6.885,27.701999999999998,7.236,43.459334999999996,135.49922999999998,5.634441
A1_Y14_M7_DSC_4696.JPG,16.939,4.069,17.901,4.29,23.544742,56.220046999999994,2.2313069999999997
A1_Y3_M7_DSC_5135.JPG,22.66,5.39,23.451999999999998,5.72,45.05265599999999,96.23178399999999,3.151324
A1_Y16_M1_DSC_3135.JPG,16.269000000000002,3.8445,16.9785,4.0425,20.34932625,49.12315650000001,2.2950675000000005
A1_Y7_M1_DSC_0180.JPG,22.154,4.883,22.363,5.149,38.921576,82.407636,3.534551
A1_Y15_M7_DSC_6769.JPG,13.1905,2.604,13.5625,3.038,9.555943749999999,29.827277749999997,1.3982549999999998
A2_Y1_M7_DSC_4421.JPG,22.005,5.5575,22.68,5.9399999999999995,41.6674125,91.6596,3.4662937499999997
A1_Y2_M1_DSC_2566.JPG,17.766000000000002,3.8640000000000003,18.417,4.494000000000001,16.773876,60.878286,2.4572520000000004
A1_Y10_M1_DSC_9653.JPG,24.7225,5.5825000000000005,25.465,6.0775,36.647875,110.39359375,3.61714375
A3_Y14_M1_DSC_4718.JPG,19.8795,4.6835,19.9085,4.814,33.57671475,67.024336,3.5147492500000004
A1_Y12_M1_DSC_5672.JPG,18.496000000000002,4.386,19.023,4.6240000000000006,22.904695000000004,62.004372000000004,2.9639840000000004
A1_Y9_M7_DSC_9489.JPG,22.828,5.434,23.296,5.6419999999999995,35.266244,93.16969999999999,2.833116
A2_Y10_M1_DSC_0489.JPG,18.004,3.948,18.34,4.284,25.55448,56.777280000000005,2.77144
A1_Y9_M7_DSC_0308.JPG,19.136,4.484999999999999,19.733999999999998,4.693,32.834672,66.532089,2.5569699999999997
A1_Y9_M1_DSC_8141.JPG,25.5925,6.133500000000001,25.8535,6.496,47.787302000000004,119.22835975000001,4.101557000000001
A1_Y3_M1_DSC_6837.JPG,26.418000000000003,6.972,27.3,7.140000000000001,63.546336000000004,137.928042,4.516281
A3_Y6_M7_DSC_0089.JPG,22.57,5.3465,23.5505,5.476,40.08431999999999,91.74250824999999,4.136433499999999
A2_Y1_M1_DSC_6393.JPG,26.46,6.2860000000000005,27.062,6.482,23.736776000000003,124.75360800000001,4.398436
A3_Y7_M7_DSC_7998.JPG,24.381,5.9265,24.7725,5.9805,48.901684499999995,104.93061974999999,4.084040249999999
